1.16855	1.16855	1.16855	1.16843	1.16843	1.16843	2018.07.25 00:00:00
1.17386	1.17386	1.17386	1.17374	1.17374	1.17374	2018.07.26 00:00:00
1.16444	1.16444	1.16444	1.16432	1.16432	1.16432	2018.07.27 00:00:00
1.16612	1.16612	1.16612	1.16532	1.16532	1.16532	2018.07.29 00:00:00
1.16599	1.16599	1.16599	1.16587	1.16587	1.16587	2018.07.30 00:00:00
1.17081	1.17081	1.17081	1.17067	1.17067	1.17067	2018.07.31 00:00:00
1.16898	1.16898	1.16898	1.16885	1.16885	1.16885	2018.08.01 00:00:00
1.1664	1.1664	1.1664	1.16627	1.16627	1.16627	2018.08.02 00:00:00
1.15857	1.15857	1.15857	1.15843	1.15843	1.15843	2018.08.03 00:00:00
1.15714	1.15714	1.15714	1.15681	1.15681	1.15681	2018.08.05 00:00:00
1.15621	1.15621	1.15621	1.15608	1.15608	1.15608	2018.08.06 00:00:00
1.15587	1.15587	1.15587	1.15573	1.15573	1.15573	2018.08.07 00:00:00
1.16037	1.16037	1.16037	1.16024	1.16024	1.16024	2018.08.08 00:00:00
1.16099	1.16099	1.16099	1.16087	1.16087	1.16087	2018.08.09 00:00:00
1.15248	1.15248	1.15248	1.15234	1.15234	1.15234	2018.08.10 00:00:00
1.14012	1.14012	1.14012	1.13946	1.13946	1.13946	2018.08.12 00:00:00
1.13954	1.13954	1.13954	1.13941	1.13941	1.13941	2018.08.13 00:00:00
1.14012	1.14012	1.14012	1.13998	1.13998	1.13998	2018.08.14 00:00:00
1.13474	1.13474	1.13474	1.1346	1.1346	1.1346	2018.08.15 00:00:00
1.13424	1.13424	1.13424	1.13411	1.13411	1.13411	2018.08.16 00:00:00
1.13725	1.13725	1.13725	1.13713	1.13713	1.13713	2018.08.17 00:00:00
1.14422	1.14422	1.14422	1.1439	1.1439	1.1439	2018.08.19 00:00:00
1.14383	1.14383	1.14383	1.14371	1.14371	1.14371	2018.08.20 00:00:00
1.14925	1.14925	1.14925	1.14912	1.14912	1.14912	2018.08.21 00:00:00
1.15767	1.15767	1.15767	1.15754	1.15754	1.15754	2018.08.22 00:00:00
1.15863	1.15863	1.15863	1.15851	1.15851	1.15851	2018.08.23 00:00:00
1.15425	1.15425	1.15425	1.15413	1.15413	1.15413	2018.08.24 00:00:00
1.16236	1.16236	1.16236	1.16156	1.16156	1.16156	2018.08.26 00:00:00
1.16458	1.16458	1.16458	1.16445	1.16445	1.16445	2018.08.27 00:00:00
1.16848	1.16848	1.16848	1.16835	1.16835	1.16835	2018.08.28 00:00:00
1.1694	1.1694	1.1694	1.16929	1.16929	1.16929	2018.08.29 00:00:00
1.171	1.171	1.171	1.1709	1.1709	1.1709	2018.08.30 00:00:00
1.16659	1.16659	1.16659	1.16649	1.16649	1.16649	2018.08.31 00:00:00
1.16039	1.16039	1.16039	1.15959	1.15959	1.15959	2018.09.02 00:00:00
1.15986	1.15986	1.15986	1.15976	1.15976	1.15976	2018.09.03 00:00:00
1.16144	1.16144	1.16144	1.16134	1.16134	1.16134	2018.09.04 00:00:00
1.15875	1.15875	1.15875	1.15865	1.15865	1.15865	2018.09.05 00:00:00
1.1635	1.1635	1.1635	1.16341	1.16341	1.16341	2018.09.06 00:00:00
1.16204	1.16204	1.16204	1.16194	1.16194	1.16194	2018.09.07 00:00:00
1.15569	1.15569	1.15569	1.1549	1.1549	1.1549	2018.09.09 00:00:00
1.15612	1.15612	1.15612	1.15601	1.15601	1.15601	2018.09.10 00:00:00
1.15941	1.15941	1.15941	1.1593	1.1593	1.1593	2018.09.11 00:00:00
1.1596	1.1596	1.1596	1.1595	1.1595	1.1595	2018.09.12 00:00:00
